file_name,time_ms,channel,cluster,peak_amplitude,waveform_length
016.csv,69.9,26,-1,0.0172985099794823,3.5
016.csv,1481.8,26,-1,0.0199706375372885,3.5
016.csv,34594.3,26,-1,0.0189861694896757,3.5
016.csv,34594.85,26,-1,0.040011594220835,3.5
016.csv,34595.4,26,-1,0.0464809556765764,3.5
016.csv,34595.95,26,-1,0.0486608492105762,3.5
016.csv,34596.5,26,-1,0.0505594661595437,3.5
016.csv,34597.05,26,-1,0.0452152110439313,3.5
016.csv,34597.6,26,-1,0.0455668067752216,3.5
016.csv,34598.15,26,-1,0.036354998615416,3.5
016.csv,34598.7,26,-1,0.0338235093501259,3.5
016.csv,34599.25,26,-1,0.030307552037223,3.5
016.csv,34599.8,26,-1,0.0357221262990935,3.5
016.csv,34600.35,26,-1,0.0299559563059327,3.5
016.csv,34600.9,26,-1,0.0252445735066428,3.5
016.csv,34601.45,26,-1,0.0281979776494813,3.5
016.csv,34602.0,26,-1,0.0228537225338689,3.5
016.csv,34602.55,26,-1,0.030237232890965,3.5
016.csv,34603.1,26,-1,0.0189861694896757,3.5
016.csv,34603.65,26,-1,0.0250336160678687,3.5
016.csv,34604.2,26,-1,0.0208847864386432,3.5
016.csv,34604.8,26,-1,0.0173688291257403,3.5
016.csv,34605.6,26,-1,0.0174391482719984,3.5
016.csv,34606.15,26,-1,0.0178610631495467,3.5
016.csv,34606.8,26,-1,0.0205331907073529,3.5
016.csv,34607.35,26,-1,0.0215879779012238,3.5
016.csv,34608.0,26,-1,0.0182829780270951,3.5
016.csv,5.2,27,-1,1.66445419192823,3.5
016.csv,5.75,27,-1,2.26512033926457,3.5
016.csv,6.3,27,-1,1.07728932067345,3.5
016.csv,6.85,27,-1,0.254625628600428,3.5
016.csv,34594.35,27,-1,0.018212658880837,3.5
016.csv,34594.9,27,-1,0.0313623392310939,3.5
016.csv,34595.45,27,-1,0.0419102111698026,3.5
016.csv,34596.0,27,-1,0.042402445193609,3.5
016.csv,34596.55,27,-1,0.0391677644657383,3.5
016.csv,34597.1,27,-1,0.0411367005609639,3.5
016.csv,34597.65,27,-1,0.0383942538568997,3.5
016.csv,34598.2,27,-1,0.0370581900779966,3.5
016.csv,34598.75,27,-1,0.0268619138705782,3.5
016.csv,34599.3,27,-1,0.0294637222821263,3.5
016.csv,34599.85,27,-1,0.0249632969216106,3.5
016.csv,34600.4,27,-1,0.0274947861869007,3.5
016.csv,34600.95,27,-1,0.0221505310712883,3.5
016.csv,34601.5,27,-1,0.0227834033876108,3.5
016.csv,34602.05,27,-1,0.0228537225338689,3.5
016.csv,34602.6,27,-1,0.0248929777753525,3.5
016.csv,34603.15,27,-1,0.0213770204624496,3.5
016.csv,34603.75,27,-1,0.0182829780270951,3.5
016.csv,34604.3,27,-1,0.021798935339998,3.5
016.csv,34604.95,27,-1,0.0171578716869662,3.5
016.csv,34605.9,27,-1,0.0170875525407081,3.5
016.csv,5.2,28,-1,1.75818961389023,3.5
016.csv,5.75,28,-1,2.26308108402308,3.5
016.csv,6.3,28,-1,1.06807751251364,3.5
016.csv,6.85,28,-1,0.242530735444042,3.5
016.csv,34594.3,28,-1,0.0201815949760627,3.5
016.csv,34594.85,28,-1,0.0408554239759317,3.5
016.csv,34595.4,28,-1,0.0474654237241892,3.5
016.csv,34595.95,28,-1,0.0478170194554795,3.5
016.csv,34596.5,28,-1,0.0531612745710919,3.5
016.csv,34597.05,28,-1,0.0482389343330278,3.5
016.csv,34597.6,28,-1,0.0419805303160606,3.5
016.csv,34598.15,28,-1,0.0374801049555449,3.5
016.csv,34598.7,28,-1,0.0389568070269641,3.5
016.csv,34599.25,28,-1,0.0360737220303838,3.5
016.csv,34599.8,28,-1,0.0376910623943191,3.5
016.csv,34600.35,28,-1,0.0353705305678032,3.5
016.csv,34600.9,28,-1,0.0288308499658038,3.5
016.csv,34601.45,28,-1,0.0273541478943846,3.5
016.csv,34602.0,28,-1,0.0246820203365784,3.5
016.csv,34602.55,28,-1,0.0249632969216106,3.5
016.csv,34603.1,28,-1,0.0212363821699335,3.5
016.csv,34603.65,28,-1,0.0267212755780621,3.5
016.csv,34604.5,28,-1,0.019337765220966,3.5
016.csv,34605.15,28,-1,0.0185642546121273,3.5
016.csv,34605.9,28,-1,0.0185642546121273,3.5
016.csv,5.2,29,-1,1.65995376656772,3.5
016.csv,5.75,29,-1,2.10844928140161,3.5
016.csv,6.3,29,-1,0.951066453140235,3.5
016.csv,6.85,29,-1,0.261024670909911,3.5
016.csv,34594.6,29,-1,0.0207441481461271,3.5
016.csv,34595.15,29,-1,0.0330499987412873,3.5
016.csv,34595.7,29,-1,0.0406444665371575,3.5
016.csv,34596.25,29,-1,0.0423321260473509,3.5
016.csv,34596.8,29,-1,0.0383239347106416,3.5
016.csv,34597.35,29,-1,0.0388864878807061,3.5
016.csv,34597.9,29,-1,0.0348079773977387,3.5
016.csv,34598.45,29,-1,0.0237678714352236,3.5
016.csv,34599.0,29,-1,0.0283386159419974,3.5
016.csv,34599.55,29,-1,0.0234865948501914,3.5
016.csv,34600.1,29,-1,0.0195487226597401,3.5
016.csv,34600.7,29,-1,0.0217286161937399,3.5
016.csv,34601.25,29,-1,0.0234162757039333,3.5
016.csv,34601.85,29,-1,0.0213770204624496,3.5
016.csv,34602.45,29,-1,0.0204628715610949,3.5
016.csv,34603.05,29,-1,0.0196190418059982,3.5
016.csv,34603.6,29,-1,0.0204628715610949,3.5
016.csv,34604.15,29,-1,0.0208144672923852,3.5
016.csv,34604.95,29,-1,0.018142339734579,3.5
016.csv,34605.55,29,-1,0.0216582970474819,3.5
016.csv,5.2,30,-1,1.66382131961191,3.5
016.csv,5.75,30,-1,2.11463736627232,3.5
016.csv,6.3,30,-1,0.918508688422754,3.5
016.csv,6.85,30,-1,0.230365523141398,3.5
016.csv,34594.6,30,-1,0.016946914248192,3.5
016.csv,34595.15,30,-1,0.0317139349623842,3.5
016.csv,34595.7,30,-1,0.0353002114215451,3.5
016.csv,34596.25,30,-1,0.0352298922752871,3.5
016.csv,34596.8,30,-1,0.0348782965439968,3.5
016.csv,34597.35,30,-1,0.0346673391052226,3.5
016.csv,34597.9,30,-1,0.029041807404578,3.5
016.csv,34598.45,30,-1,0.0257368075304492,3.5
016.csv,34599.0,30,-1,0.0251039352141267,3.5
016.csv,34599.55,30,-1,0.0224318076563205,3.5
016.csv,34600.1,30,-1,0.0253148926529009,3.5
016.csv,34600.65,30,-1,0.0239085097277397,3.5
016.csv,34601.2,30,-1,0.0216582970474819,3.5
016.csv,34601.75,30,-1,0.0176501057107726,3.5
016.csv,34602.3,30,-1,0.0175094674182565,3.5
016.csv,34602.9,30,-1,0.0222911693638044,3.5
016.csv,34603.45,30,-1,0.0183532971733531,3.5
016.csv,34604.0,30,-1,0.020603509853611,3.5
016.csv,34604.7,30,-1,0.0171578716869662,3.5
016.csv,34605.55,30,-1,0.0199003183910304,3.5
016.csv,34606.15,30,-1,0.0172281908332242,3.5
016.csv,34606.7,30,-1,0.0165953185169017,3.5
016.csv,34607.25,30,-1,0.0177907440032887,3.5
016.csv,34608.0,30,-1,0.0180720205883209,3.5
016.csv,5.2,31,-1,1.66529802168333,3.5
016.csv,5.75,31,-1,2.26258884999928,3.5
016.csv,6.3,31,-1,0.829765925845085,3.5
016.csv,6.85,31,-1,0.234444033624366,3.5
016.csv,34594.65,31,-1,0.0203925524148368,3.5
016.csv,34595.2,31,-1,0.0236975522889656,3.5
016.csv,34595.75,31,-1,0.0319952115474164,3.5
016.csv,34596.3,31,-1,0.0270025521630943,3.5
016.csv,34596.85,31,-1,0.029041807404578,3.5
016.csv,34597.4,31,-1,0.0287605308195457,3.5
016.csv,34597.95,31,-1,0.0275651053331588,3.5
016.csv,34598.5,31,-1,0.0281276585032232,3.5
016.csv,34599.05,31,-1,0.0227834033876108,3.5
016.csv,34599.6,31,-1,0.0190564886359337,3.5
016.csv,34600.15,31,-1,0.01701723339445,3.5
016.csv,34600.7,31,-1,0.0221505310712883,3.5
016.csv,34601.25,31,-1,0.0238381905814817,3.5
016.csv,34601.8,31,-1,0.0221505310712883,3.5
016.csv,34602.35,31,-1,0.0197596800985143,3.5
016.csv,34602.9,31,-1,0.0243304246052881,3.5
016.csv,34603.75,31,-1,0.0172985099794823,3.5
016.csv,34604.35,31,-1,0.0172985099794823,3.5
016.csv,34605.0,31,-1,0.0184939354658693,3.5
016.csv,34605.55,31,-1,0.0220098927787722,3.5
016.csv,34606.15,31,-1,0.016946914248192,3.5
016.csv,34607.25,31,-1,0.01701723339445,3.5
016.csv,34608.05,31,-1,0.0187752120509015,3.5
016.csv,5.2,32,-1,1.67837738288733,3.5
016.csv,5.75,32,-1,2.11632502578251,3.5
016.csv,6.3,32,-1,0.843759435950438,3.5
016.csv,6.85,32,-1,0.242812012029074,3.5
016.csv,7.4,32,-1,0.0235569139964494,3.5
016.csv,34594.6,32,-1,0.0166656376631598,3.5
016.csv,34595.15,32,-1,0.0314326583773519,3.5
016.csv,34595.7,32,-1,0.0317139349623842,3.5
016.csv,34596.25,32,-1,0.0350189348365129,3.5
016.csv,34596.8,32,-1,0.0314326583773519,3.5
016.csv,34597.35,32,-1,0.0328390413025131,3.5
016.csv,34597.9,32,-1,0.027916701064449,3.5
016.csv,34598.45,32,-1,0.0261587224079976,3.5
016.csv,34599.0,32,-1,0.0267212755780621,3.5
016.csv,34599.55,32,-1,0.0244710628978042,3.5
016.csv,34600.1,32,-1,0.020603509853611,3.5
016.csv,34600.65,32,-1,0.0231349991189011,3.5
016.csv,34601.2,32,-1,0.0251039352141267,3.5
016.csv,34601.75,32,-1,0.0218692544862561,3.5
016.csv,34602.3,32,-1,0.0208144672923852,3.5
016.csv,34602.85,32,-1,0.0188455311971596,3.5
016.csv,34603.6,32,-1,0.0170875525407081,3.5
016.csv,34604.25,32,-1,0.0168062759556759,3.5
016.csv,34604.8,32,-1,0.0199003183910304,3.5
016.csv,34605.35,32,-1,0.0215176587549658,3.5
016.csv,34605.9,32,-1,0.0219395736325141,3.5
016.csv,34606.8,32,-1,0.018212658880837,3.5
016.csv,34607.4,32,-1,0.0177907440032887,3.5
016.csv,34608.0,32,-1,0.0187752120509015,3.5
016.csv,5.2,33,-1,0.0328390413025131,3.5
016.csv,5.75,33,-1,2.2593541692714,3.5
016.csv,6.3,33,-1,1.16800101934634,3.5
016.csv,6.85,33,-1,0.236202012280817,3.5
016.csv,34594.2,33,-1,0.0199003183910304,3.5
016.csv,34594.75,33,-1,0.0580836148091559,3.5
016.csv,34595.3,33,-1,0.0672954229689615,3.5
016.csv,34595.85,33,-1,0.0721474440607675,3.5
016.csv,34596.4,33,-1,0.0663812740676068,3.5
016.csv,34596.95,33,-1,0.0643420188261231,3.5
016.csv,34597.5,33,-1,0.0636388273635425,3.5
016.csv,34598.05,33,-1,0.0485905300643181,3.5
016.csv,34598.6,33,-1,0.0490124449418664,3.5
016.csv,34599.15,33,-1,0.0435275515337379,3.5
016.csv,34599.7,33,-1,0.0368472326392224,3.5
016.csv,34600.25,33,-1,0.0362846794691579,3.5
016.csv,34600.8,33,-1,0.033893828496384,3.5
016.csv,34601.35,33,-1,0.0355111688603193,3.5
016.csv,34601.9,33,-1,0.0334015944725776,3.5
016.csv,34602.45,33,-1,0.0274244670406426,3.5
016.csv,34603.0,33,-1,0.0261587224079976,3.5
016.csv,34603.55,33,-1,0.0260884032617395,3.5
016.csv,34604.1,33,-1,0.0241194671665139,3.5
016.csv,34604.65,33,-1,0.0205331907073529,3.5
016.csv,34605.25,33,-1,0.0233459565576753,3.5
016.csv,34605.8,33,-1,0.0196893609522562,3.5
016.csv,34606.35,33,-1,0.0196893609522562,3.5
016.csv,34607.0,33,-1,0.0211660630236755,3.5
016.csv,34607.55,33,-1,0.0212363821699335,3.5
016.csv,34608.45,33,-1,0.0197596800985143,3.5
016.csv,5.2,34,-1,0.0137122335203213,3.5
016.csv,5.75,34,-1,0.0443713812888346,3.5
016.csv,6.3,34,-1,0.0071022337720638,3.5
016.csv,34594.15,34,-1,0.0016876595101933,3.5
016.csv,34594.7,34,-1,0.0021095743877417,3.5
016.csv,34595.25,34,-1,0.003656595605419,3.5
016.csv,34595.8,34,-1,0.0037972338979351,3.5
016.csv,34596.35,34,-1,0.0038675530441931,3.5
016.csv,34596.9,34,-1,0.003656595605419,3.5
016.csv,34597.45,34,-1,0.0033753190203867,3.5
016.csv,34598.0,34,-1,0.0029534041428384,3.5
016.csv,34598.55,34,-1,0.0030940424353545,3.5
016.csv,34599.1,34,-1,0.0033753190203867,3.5
016.csv,34599.65,34,-1,0.002461170119032,3.5
016.csv,34600.2,34,-1,0.0026721275578062,3.5
016.csv,34600.75,34,-1,0.0027424467040642,3.5
016.csv,34601.3,34,-1,0.0026721275578062,3.5
016.csv,34601.85,34,-1,0.0022502126802578,3.5
016.csv,34602.4,34,-1,0.0023908509727739,3.5
016.csv,34602.95,34,-1,0.0019689360952256,3.5
016.csv,34603.5,34,-1,0.0026018084115481,3.5
016.csv,34604.1,34,-1,0.0016876595101933,3.5
016.csv,34604.7,34,-1,0.0022502126802578,3.5
016.csv,34605.3,34,-1,0.0016173403639353,3.5
016.csv,34606.45,34,-1,0.0016876595101933,3.5
016.csv,34607.0,34,-1,0.0016173403639353,3.5
016.csv,34607.7,34,-1,0.0016173403639353,3.5
016.csv,34608.4,34,-1,0.0016173403639353,3.5
016.csv,5.2,35,-1,0.0760149971049607,3.5
016.csv,5.75,35,-1,2.25464278647211,3.5
016.csv,6.3,35,-1,1.28810612115511,3.5
016.csv,6.85,35,-1,0.279870202107071,3.5
016.csv,34594.3,35,-1,0.0246820203365784,3.5
016.csv,34594.85,35,-1,0.059349359441801,3.5
016.csv,34595.4,35,-1,0.0725693589383159,3.5
016.csv,34595.95,35,-1,0.0743273375947673,3.5
016.csv,34596.5,35,-1,0.0738351035709609,3.5
016.csv,34597.05,35,-1,0.0631465933397361,3.5
016.csv,34597.6,35,-1,0.064201380533607,3.5
016.csv,34598.15,35,-1,0.0571694659078012,3.5
016.csv,34598.7,35,-1,0.0540051043261886,3.5
016.csv,34599.25,35,-1,0.0537941468874144,3.5
016.csv,34599.8,35,-1,0.0522471256697371,3.5
016.csv,34600.35,35,-1,0.0444417004350927,3.5
016.csv,34600.9,35,-1,0.0381832964181255,3.5
016.csv,34601.45,35,-1,0.0341751050814162,3.5
016.csv,34602.0,35,-1,0.0381832964181255,3.5
016.csv,34602.55,35,-1,0.0356518071528354,3.5
016.csv,34603.1,35,-1,0.0319952115474164,3.5
016.csv,34603.65,35,-1,0.0251742543603848,3.5
016.csv,34604.2,35,-1,0.0248929777753525,3.5
016.csv,34604.75,35,-1,0.0217286161937399,3.5
016.csv,34605.4,35,-1,0.0209551055849013,3.5
016.csv,34605.95,35,-1,0.0213067013161916,3.5
016.csv,34606.5,35,-1,0.0206738289998691,3.5
016.csv,34607.85,35,-1,0.0180017014420629,3.5
016.csv,5.25,36,-1,1.81092897358377,3.5
016.csv,5.8,36,-1,2.26638608389721,3.5
016.csv,6.35,36,-1,0.820905713416569,3.5
016.csv,6.9,36,-1,0.221434991566625,3.5
016.csv,26237.1,36,-1,0.0167359568094178,3.5
016.csv,34594.5,36,-1,0.0173688291257403,3.5
016.csv,34595.05,36,-1,0.0304481903297391,3.5
016.csv,34595.6,36,-1,0.041207019707222,3.5
016.csv,34596.15,36,-1,0.0442307429963185,3.5
016.csv,34596.7,36,-1,0.0379723389793513,3.5
016.csv,34597.25,36,-1,0.0394490410507706,3.5
016.csv,34597.8,36,-1,0.0340344667889001,3.5
016.csv,34598.35,36,-1,0.0292527648433521,3.5
016.csv,34598.9,36,-1,0.0330499987412873,3.5
016.csv,34599.45,36,-1,0.0294637222821263,3.5
016.csv,34600.0,36,-1,0.0231349991189011,3.5
016.csv,34600.55,36,-1,0.027846381918191,3.5
016.csv,34601.1,36,-1,0.0222208502175463,3.5
016.csv,34601.65,36,-1,0.0225021268025786,3.5
016.csv,34602.25,36,-1,0.0171578716869662,3.5
016.csv,34602.8,36,-1,0.019408084367224,3.5
016.csv,34603.45,36,-1,0.0168765951019339,3.5
016.csv,34604.0,36,-1,0.016946914248192,3.5
016.csv,5.2,37,-1,0.156038185546631,3.5
016.csv,5.75,37,-1,2.14916406708503,3.5
016.csv,6.3,37,-1,0.882505285538628,3.5
016.csv,6.85,37,-1,0.24442935239301,3.5
016.csv,34594.6,37,-1,0.0161734036393533,3.5
016.csv,34595.15,37,-1,0.0274947861869007,3.5
016.csv,34595.7,37,-1,0.0346673391052226,3.5
016.csv,34596.25,37,-1,0.0362143603228999,3.5
016.csv,34596.8,37,-1,0.0345267008127065,3.5
016.csv,34597.35,37,-1,0.0360737220303838,3.5
016.csv,34597.9,37,-1,0.0289011691120619,3.5
016.csv,34598.45,37,-1,0.0307294669147714,3.5
016.csv,34599.0,37,-1,0.0319248924011583,3.5
016.csv,34599.55,37,-1,0.03150297752361,3.5
016.csv,34600.1,37,-1,0.0219395736325141,3.5
016.csv,34600.65,37,-1,0.0229240416801269,3.5
016.csv,34601.2,37,-1,0.0227130842413527,3.5
016.csv,34601.8,37,-1,0.0172281908332242,3.5
016.csv,34602.35,37,-1,0.0184939354658693,3.5
016.csv,34602.9,37,-1,0.0188455311971596,3.5
016.csv,34603.45,37,-1,0.0208847864386432,3.5
016.csv,34604.0,37,-1,0.0240491480202558,3.5
016.csv,34604.55,37,-1,0.0165953185169017,3.5
016.csv,34605.25,37,-1,0.0182829780270951,3.5
016.csv,34605.8,37,-1,0.0158921270543211,3.5
016.csv,34606.35,37,-1,0.0158921270543211,3.5
016.csv,57798.0,37,-1,0.0158921270543211,3.5
016.csv,5.2,38,-1,0.182900099417209,3.5
016.csv,5.75,38,-1,2.26139342451289,3.5
016.csv,6.3,38,-1,0.950714857408945,3.5
016.csv,6.85,38,-1,0.268759776998298,3.5
016.csv,7.4,38,-1,0.0189861694896757,3.5
016.csv,34594.65,38,-1,0.018212658880837,3.5
016.csv,34595.2,38,-1,0.0322061689861906,3.5
016.csv,34595.75,38,-1,0.0317842541086422,3.5
016.csv,34596.3,38,-1,0.0349486156902548,3.5
016.csv,34596.85,38,-1,0.0343860625201904,3.5
016.csv,34597.4,38,-1,0.0366362752004482,3.5
016.csv,34597.95,38,-1,0.0316436158161261,3.5
016.csv,34598.5,38,-1,0.030307552037223,3.5
016.csv,34599.05,38,-1,0.0295340414283844,3.5
016.csv,34599.6,38,-1,0.0308701052072875,3.5
016.csv,34600.15,38,-1,0.0275651053331588,3.5
016.csv,34600.7,38,-1,0.0208144672923852,3.5
016.csv,34601.25,38,-1,0.0250336160678687,3.5
016.csv,34601.8,38,-1,0.0255961692379331,3.5
016.csv,34602.35,38,-1,0.0191268077821918,3.5
016.csv,34602.9,38,-1,0.0200409566835465,3.5
016.csv,34603.45,38,-1,0.0180017014420629,3.5
016.csv,34604.0,38,-1,0.0199706375372885,3.5
016.csv,34604.55,38,-1,0.0180720205883209,3.5
016.csv,34605.2,38,-1,0.0186345737583854,3.5
016.csv,34605.75,38,-1,0.0189861694896757,3.5
016.csv,34606.5,38,-1,0.0172281908332242,3.5
016.csv,34607.7,38,-1,0.0163843610781275,3.5
016.csv,34608.45,38,-1,0.0165249993706436,3.5
016.csv,5.2,39,-1,0.208496268655142,3.5
016.csv,5.75,39,-1,2.25949480756392,3.5
016.csv,6.3,39,-1,1.01161123806842,3.5
016.csv,6.85,39,-1,0.308068179756552,3.5
016.csv,7.4,39,-1,0.0466919131153505,3.5
016.csv,81.35,39,-1,0.0164546802243856,3.5
016.csv,34594.55,39,-1,0.0165953185169017,3.5
016.csv,34595.1,39,-1,0.0234162757039333,3.5
016.csv,34595.65,39,-1,0.0364253177616741,3.5
016.csv,34596.2,39,-1,0.0345970199589646,3.5
016.csv,34596.75,39,-1,0.0323468072787067,3.5
016.csv,34597.3,39,-1,0.0336125519113517,3.5
016.csv,34597.85,39,-1,0.0276354244794168,3.5
016.csv,34598.4,39,-1,0.0243304246052881,3.5
016.csv,34598.95,39,-1,0.0293230839896102,3.5
016.csv,34599.5,39,-1,0.0292527648433521,3.5
016.csv,34600.05,39,-1,0.0228537225338689,3.5
016.csv,34600.6,39,-1,0.0250336160678687,3.5
016.csv,34601.15,39,-1,0.0279870202107071,3.5
016.csv,34601.7,39,-1,0.0190564886359337,3.5
016.csv,34602.25,39,-1,0.0185642546121273,3.5
016.csv,34602.8,39,-1,0.0185642546121273,3.5
016.csv,34603.35,39,-1,0.0161734036393533,3.5
016.csv,34603.95,39,-1,0.0189158503434176,3.5
016.csv,34604.55,39,-1,0.0187752120509015,3.5
016.csv,34605.45,39,-1,0.0168062759556759,3.5
016.csv,34606.05,39,-1,0.0178610631495467,3.5
016.csv,34607.0,39,-1,0.0160327653468372,3.5
016.csv,34607.85,39,-1,0.0153998930305147,3.5
016.csv,38526.95,39,-1,0.0156811696155469,3.5
016.csv,5.2,40,-1,0.453628812510732,3.5
016.csv,5.75,40,-1,2.22644480882263,3.5
016.csv,6.3,40,-1,0.903108795392239,3.5
016.csv,6.85,40,-1,0.241264990811397,3.5
016.csv,34594.5,40,-1,0.0187752120509015,3.5
016.csv,34595.05,40,-1,0.0276354244794168,3.5
016.csv,34595.6,40,-1,0.0416992537310284,3.5
016.csv,34596.15,40,-1,0.0418398920235445,3.5
016.csv,34596.7,40,-1,0.0352298922752871,3.5
016.csv,34597.25,40,-1,0.0319952115474164,3.5
016.csv,34597.8,40,-1,0.0322061689861906,3.5
016.csv,34598.35,40,-1,0.0308701052072875,3.5
016.csv,34598.9,40,-1,0.0309404243535455,3.5
016.csv,34599.45,40,-1,0.030237232890965,3.5
016.csv,34600.0,40,-1,0.0264399989930298,3.5
016.csv,34600.55,40,-1,0.0196190418059982,3.5
016.csv,34601.1,40,-1,0.0265103181392879,3.5
016.csv,34601.65,40,-1,0.0250336160678687,3.5
016.csv,34602.2,40,-1,0.0180720205883209,3.5
016.csv,34602.75,40,-1,0.0197596800985143,3.5
016.csv,34603.3,40,-1,0.0199003183910304,3.5
016.csv,34603.85,40,-1,0.0161030844930953,3.5
016.csv,34605.0,40,-1,0.019337765220966,3.5
016.csv,34605.6,40,-1,0.0164546802243856,3.5
016.csv,5.2,41,-1,0.770064970671994,3.5
016.csv,5.75,41,-1,2.2601979990265,3.5
016.csv,6.3,41,-1,1.21061442197873,3.5
016.csv,6.85,41,-1,0.283737755151264,3.5
016.csv,34594.25,41,-1,0.0183532971733531,3.5
016.csv,34594.8,41,-1,0.0473951045779311,3.5
016.csv,34595.35,41,-1,0.0558334021288981,3.5
016.csv,34595.9,41,-1,0.0554818063976078,3.5
016.csv,34596.45,41,-1,0.0522471256697371,3.5
016.csv,34597.0,41,-1,0.0493640406731567,3.5
016.csv,34597.55,41,-1,0.0434572323874799,3.5
016.csv,34598.1,41,-1,0.0418398920235445,3.5
016.csv,34598.65,41,-1,0.041207019707222,3.5
016.csv,34599.2,41,-1,0.0405038282446414,3.5
016.csv,34599.75,41,-1,0.0322061689861906,3.5
016.csv,34600.3,41,-1,0.0317842541086422,3.5
016.csv,34600.85,41,-1,0.0267915947243201,3.5
016.csv,34601.4,41,-1,0.0244007437515461,3.5
016.csv,34601.95,41,-1,0.0283386159419974,3.5
016.csv,34602.5,41,-1,0.0259477649692234,3.5
016.csv,34603.05,41,-1,0.0251039352141267,3.5
016.csv,34603.6,41,-1,0.0207441481461271,3.5
016.csv,34604.4,41,-1,0.0220802119250302,3.5
016.csv,34606.35,41,-1,0.0191268077821918,3.5
016.csv,5.2,42,-1,0.852900924963986,3.5
016.csv,5.75,42,-1,2.15950098158496,3.5
016.csv,6.3,42,-1,0.913305071599658,3.5
016.csv,6.85,42,-1,0.207722758046303,3.5
016.csv,10237.05,42,-1,0.0177907440032887,3.5
016.csv,26529.3,42,-1,0.0184236163196112,3.5
016.csv,34594.35,42,-1,0.0184939354658693,3.5
016.csv,34594.9,42,-1,0.0435275515337379,3.5
016.csv,34595.45,42,-1,0.0493640406731567,3.5
016.csv,34596.0,42,-1,0.0548489340812853,3.5
016.csv,34596.55,42,-1,0.0527393596935435,3.5
016.csv,34597.1,42,-1,0.0485905300643181,3.5
016.csv,34597.65,42,-1,0.04852021091806,3.5
016.csv,34598.2,42,-1,0.0405741473908995,3.5
016.csv,34598.75,42,-1,0.037550424101803,3.5
016.csv,34599.3,42,-1,0.0391677644657383,3.5
016.csv,34599.85,42,-1,0.0348079773977387,3.5
016.csv,34600.4,42,-1,0.0331906370338034,3.5
016.csv,34600.95,42,-1,0.0324874455712228,3.5
016.csv,34601.5,42,-1,0.029041807404578,3.5
016.csv,34602.05,42,-1,0.0277760627719329,3.5
016.csv,34602.6,42,-1,0.0285495733807716,3.5
016.csv,34603.15,42,-1,0.026650956431804,3.5
016.csv,34603.7,42,-1,0.0213067013161916,3.5
016.csv,34604.25,42,-1,0.0215176587549658,3.5
016.csv,34604.85,42,-1,0.0200409566835465,3.5
016.csv,34606.0,42,-1,0.0190564886359337,3.5
016.csv,5.2,43,-1,1.00000857893584,3.5
016.csv,5.75,43,-1,2.14030385465651,3.5
016.csv,6.3,43,-1,1.19134697590402,3.5
016.csv,6.85,43,-1,0.29583264830765,3.5
016.csv,65.9,43,-1,0.0176501057107726,3.5
016.csv,86.6,43,-1,0.0202519141223207,3.5
016.csv,34594.3,43,-1,0.0212363821699335,3.5
016.csv,34594.85,43,-1,0.0343157433739323,3.5
016.csv,34595.4,43,-1,0.0443713812888346,3.5
016.csv,34595.95,43,-1,0.0505594661595437,3.5
016.csv,34596.5,43,-1,0.0461996790915441,3.5
016.csv,34597.05,43,-1,0.0416992537310284,3.5
016.csv,34597.6,43,-1,0.03874584958819,3.5
016.csv,34598.15,43,-1,0.0394490410507706,3.5
016.csv,34598.7,43,-1,0.0370581900779966,3.5
016.csv,34599.25,43,-1,0.0346673391052226,3.5
016.csv,34599.8,43,-1,0.033893828496384,3.5
016.csv,34600.35,43,-1,0.0273541478943846,3.5
016.csv,34600.9,43,-1,0.0220802119250302,3.5
016.csv,34601.45,43,-1,0.0233459565576753,3.5
016.csv,34602.0,43,-1,0.0236272331427075,3.5
016.csv,34602.55,43,-1,0.025385211799159,3.5
016.csv,34603.1,43,-1,0.0183532971733531,3.5
016.csv,34603.65,43,-1,0.0228537225338689,3.5
016.csv,34604.2,43,-1,0.0201112758298046,3.5
016.csv,34604.75,43,-1,0.0192674460747079,3.5
016.csv,34605.45,43,-1,0.0220098927787722,3.5
016.csv,34606.05,43,-1,0.0175797865645145,3.5
016.csv,34607.6,43,-1,0.0177204248570306,3.5
016.csv,34615.6,43,-1,0.0190564886359337,3.5
016.csv,5.2,44,-1,0.955637197647009,3.5
016.csv,5.75,44,-1,2.27285544535295,3.5
016.csv,6.3,44,-1,0.925048369024753,3.5
016.csv,6.85,44,-1,0.243655841784171,3.5
016.csv,73.25,44,-1,0.0185642546121273,3.5
016.csv,34594.5,44,-1,0.0208847864386432,3.5
016.csv,34595.05,44,-1,0.0310107434998036,3.5
016.csv,34595.6,44,-1,0.0386052112956739,3.5
016.csv,34596.15,44,-1,0.033893828496384,3.5
016.csv,34596.7,44,-1,0.0310107434998036,3.5
016.csv,34597.25,44,-1,0.0343157433739323,3.5
016.csv,34597.8,44,-1,0.0358627645916096,3.5
016.csv,34598.35,44,-1,0.0250336160678687,3.5
016.csv,34598.9,44,-1,0.0288308499658038,3.5
016.csv,34599.45,44,-1,0.0309404243535455,3.5
016.csv,34600.0,44,-1,0.0243304246052881,3.5
016.csv,34600.55,44,-1,0.0244710628978042,3.5
016.csv,34601.1,44,-1,0.0267212755780621,3.5
016.csv,34601.65,44,-1,0.0218692544862561,3.5
016.csv,34602.4,44,-1,0.019337765220966,3.5
